year,geo_name,geo,income
2014,Crawford County,05000US55023,43638
2014,"Lee County, AL",05000US01081,43641
2014,"Allen County, OH",05000US39003,43648
2014,McCracken County,05000US21145,43650
2014,Warren County,05000US17187,43683
2014,"Lane County, OR",05000US41039,43685
2014,Hutchinson County,05000US46067,43688
2014,Lincoln County,05000US08073,43701
2014,"Columbiana County, OH",05000US39029,43707
2014,Knox County,05000US31107,43709
2014,"Mercer County, PA",05000US42085,43715
2014,Lyon County,05000US21143,43715
2014,Scott County,05000US18143,43739
2014,Lincoln County,05000US40081,43746
2014,Madison County,05000US13195,43746
2014,Clark County,05000US20025,43750
2014,Hoke County,05000US37093,43754
2014,Rooks County,05000US20163,43816
2014,Cumberland County,05000US17035,43825
2014,Pleasants County,05000US54073,43831
2014,"Mobile County, AL",05000US01097,43844
2014,Williamson County,05000US17199,43855
2014,Miami County,05000US18103,43862
2014,Sedgwick County,05000US08115,43864
2014,"Blair County, PA",05000US42013,43871
2014,Pawnee County,05000US40117,43947
2014,Bannock County,05000US16005,43953
2014,"Yakima County, WA",05000US53077,43956
2014,Transylvania County,05000US37175,43959
2014,Cass County,05000US19029,43960
2014,Waushara County,05000US55137,43982
2014,Smith County,05000US47159,43988
2014,Beltrami County,05000US27007,43990
2014,Lawrence County,05000US42073,43991
2014,Franklin County,05000US48159,44000
2014,"Yavapai County, AZ",05000US04025,44000
2014,Creek County,05000US40037,44003
2014,Tuscola County,05000US26157,44017
2014,Ringgold County,05000US19159,44032
2014,Greenup County,05000US21089,44035
2014,"Calcasieu Parish, LA",05000US22019,44045
2014,Johnson County,05000US31097,44057
2014,Putnam County,05000US13237,44058
2014,Brooke County,05000US54009,44067
2014,Hancock County,05000US28045,44069
2014,Freestone County,05000US48161,44072
2014,Howard County,05000US29089,44081
2014,"Jackson County, OR",05000US41029,44086
2014,Vermillion County,05000US18165,44088
2014,Cooper County,05000US29053,44102
2014,Wheeler County,05000US31183,44107
2014,Highland County,05000US51091,44132
2014,Union County,05000US19175,44134
2014,Twin Falls County,05000US16083,44138
2014,St. Joseph County,05000US26149,44145
2014,"Norfolk city, VA",05000US51710,44150
2014,Huntingdon County,05000US42061,44163
2014,Montgomery County,05000US36057,44167
2014,Powder River County,05000US30075,44167
2014,Stafford County,05000US20185,44180
2014,Delaware County,05000US36025,44183
2014,Blaine County,05000US40011,44183
2014,Anderson County,05000US47001,44199
2014,"Cuyahoga County, OH",05000US39035,44203
2014,Atchison County,05000US29005,44216
2014,Minidoka County,05000US16067,44220
2014,Grand County,05000US49019,44239
2014,Mills County,05000US48333,44241
2014,Pottawatomie County,05000US40125,44250
2014,Somerset County,05000US42111,44255
2014,Beadle County,05000US46005,44258
2014,"Charlotte County, FL",05000US12015,44265
2014,Lawrence County,05000US46081,44267
2014,Washington County,05000US08121,44271
2014,Hamilton County,05000US20075,44274
2014,Phillips County,05000US20147,44292
2014,Garrard County,05000US21079,44304
2014,Payette County,05000US16075,44326
2014,Clinton County,05000US42035,44329
2014,Custer County,05000US31041,44336
2014,Bosque County,05000US48035,44339
2014,Dickinson County,05000US26043,44350
2014,Hill County,05000US30041,44368
2014,Wood County,05000US48499,44376
2014,Phillips County,05000US08095,44390
2014,Warren County,05000US42123,44391
2014,Blount County,05000US01009,44409
2014,"Harnett County, NC",05000US37085,44417
2014,Comanche County,05000US20033,44417
2014,Hyde County,05000US37095,44425
2014,Chenango County,05000US36017,44427
2014,Fannin County,05000US48147,44432
2014,Switzerland County,05000US18155,44447
2014,Jefferson County,05000US31095,44449
2014,Carter County,05000US30011,44453
2014,"St. Lawrence County, NY",05000US36089,44454
2014,Love County,05000US40085,44461
2014,Walton County,05000US12131,44468
2014,Dale County,05000US01045,44473
2014,"Tippecanoe County, IN",05000US18157,44474
2014,Wahkiakum County,05000US53069,44500
2014,Richland County,05000US17159,44514
2014,"Pasco County, FL",05000US12101,44518
2014,Riley County,05000US20161,44522
2014,Pender County,05000US37141,44526
2014,Adams County,05000US53001,44533
2014,Wayne County,05000US17191,44535
2014,Marshall County,05000US21157,44539
2014,"Penobscot County, ME",05000US23019,44543
2014,"Osceola County, FL",05000US12097,44551
2014,Lawrence County,05000US18093,44553
2014,"Shasta County, CA",05000US06089,44556
2014,Live Oak County,05000US48297,44579
2014,Fayette County,05000US17051,44603
2014,Marshall County,05000US20117,44615
2014,Stephenson County,05000US17177,44631
2014,Schleicher County,05000US48413,44643
2014,"Indian River County, FL",05000US12061,44645
2014,Atchison County,05000US20005,44648
2014,Karnes County,05000US48255,44650
2014,Tuscarawas County,05000US39157,44656
2014,Reno County,05000US20155,44673
2014,Pine County,05000US27115,44680
2014,Owen County,05000US18119,44684
2014,Refugio County,05000US48391,44688
2014,Jefferson County,05000US19101,44688
2014,Bedford County,05000US42009,44692
2014,"Taylor County, TX",05000US48441,44695
2014,Jackson County,05000US55053,44699
2014,"Berrien County, MI",05000US26021,44701
2014,Edgefield County,05000US45037,44704
2014,St. Bernard Parish,05000US22087,44706
2014,Barron County,05000US55005,44709
2014,Washington County,05000US01129,44731
2014,Winchester city,05000US51840,44731
2014,Keokuk County,05000US19107,44745
2014,Osage County,05000US40113,44748
2014,Livingston County,05000US29117,44754
2014,Jennings County,05000US18079,44758
2014,Pamlico County,05000US37137,44762
2014,Madison County,05000US30057,44764
2014,Henry County,05000US21103,44764
2014,Amherst County,05000US51009,44765
2014,Wells County,05000US38103,44770
2014,Noble County,05000US40103,44775
2014,"Cumberland County, NC",05000US37051,44778
2014,Richland County,05000US55103,44785
2014,Page County,05000US19145,44786
2014,Montgomery County,05000US51121,44810
2014,Franklin County,05000US51067,44827
2014,"Montgomery County, AL",05000US01101,44830
2014,Cassia County,05000US16031,44847
2014,"Wichita County, TX",05000US48485,44854
2014,Neosho County,05000US20133,44879
2014,"Escambia County, FL",05000US12033,44883
2014,Montrose County,05000US08085,44885
2014,Hunt County,05000US48231,44898
2014,Brown County,05000US39015,44899
2014,Garfield County,05000US49017,44914
2014,Lyman County,05000US46085,44922
2014,Potter County,05000US46107,44931
2014,Calhoun County,05000US19025,44934
2014,DeKalb County,05000US29063,44936
2014,Taylor County,05000US19173,44939
2014,Seneca County,05000US39147,44947
2014,Reeves County,05000US48389,44950
2014,Douglas County,05000US55031,44956
2014,"Linn County, OR",05000US41043,44965
2014,Buchanan County,05000US29021,44971
2014,Bear Lake County,05000US16007,44974
2014,Fremont County,05000US16043,44991
2014,Dade County,05000US13083,44992
2014,Morrill County,05000US31123,45000
2014,"Carroll County, GA",05000US13045,45009
2014,Power County,05000US16077,45010
2014,Cerro Gordo County,05000US19033,45012
2014,"St. Joseph County, IN",05000US18141,45012
2014,"Schuylkill County, PA",05000US42107,45020
2014,Iberia Parish,05000US22045,45022
2014,"Guilford County, NC",05000US37081,45050
2014,Custer County,05000US40039,45056
2014,Dickson County,05000US47043,45056
2014,Van Buren County,05000US19177,45057
2014,Marquette County,05000US26103,45066
2014,Caledonia County,05000US50005,45089
2014,Cascade County,05000US30013,45091
2014,Musselshell County,05000US30065,45096
2014,Clearwater County,05000US27029,45105
2014,Martin County,05000US18101,45113
2014,"Tom Green County, TX",05000US48451,45114
2014,"Luzerne County, PA",05000US42079,45118
2014,Lake of the Woods County,05000US27077,45119
2014,Ellis County,05000US20051,45127
2014,Jack County,05000US48237,45130
2014,Juneau County,05000US55057,45135
2014,Stone County,05000US28131,45141
2014,Bayfield County,05000US55007,45158
2014,Hopkins County,05000US48223,45158
2014,Montgomery County,05000US17135,45158
2014,Cass County,05000US26027,45166
2014,Indiana County,05000US42063,45168
2014,Sullivan County,05000US18153,45176
2014,Gray County,05000US48179,45179
2014,Logan County,05000US31113,45179
2014,Alleghany County,05000US51005,45183
2014,Graham County,05000US20065,45192
2014,"Fresno County, CA",05000US06019,45201
2014,Llano County,05000US48299,45205
2014,McMullen County,05000US48311,45208
2014,"Warren County, KY",05000US21227,45209
2014,Thayer County,05000US31169,45213
2014,McIntosh County,05000US13191,45216
2014,"Jefferson County, AL",05000US01073,45239
2014,Colorado County,05000US48089,45262
2014,Grant County,05000US31075,45268
2014,"Ingham County, MI",05000US26065,45278
2014,Goshen County,05000US56015,45287
2014,Trigg County,05000US21221,45303
2014,Jefferson County,05000US18077,45306
2014,"Morgan County, AL",05000US01103,45341
2014,White County,05000US17193,45347
2014,Adams County,05000US55001,45366
2014,Armstrong County,05000US42005,45375
2014,Hot Springs County,05000US56017,45385
2014,Perquimans County,05000US37143,45391
2014,"Catawba County, NC",05000US37035,45397
2014,Paulding County,05000US39125,45404
2014,Kittitas County,05000US53037,45406
2014,Antelope County,05000US31003,45417
2014,Ellsworth County,05000US20053,45417
2014,Taylor County,05000US55119,45424
2014,Todd County,05000US27153,45432
2014,Fayette County,05000US19065,45443
2014,"Jackson County, MI",05000US26075,45452
2014,Brown County,05000US17009,45463
2014,"Lake County, FL",05000US12069,45465
2014,Yuba County,05000US06115,45470
2014,Adams County,05000US17001,45472
2014,Norton County,05000US20137,45484
2014,"Madera County, CA",05000US06039,45490
2014,Waynesboro city,05000US51820,45499
2014,Pocahontas County,05000US19151,45500
2014,Baker County,05000US13007,45526
2014,"Lubbock County, TX",05000US48303,45529
2014,Mason County,05000US48319,45536
2014,Franklin County,05000US16041,45542
2014,Coffee County,05000US01031,45558
2014,Cass County,05000US27021,45567
2014,Freeborn County,05000US27047,45569
2014,Teton County,05000US30099,45572
2014,"Pinellas County, FL",05000US12103,45574
2014,Glynn County,05000US13127,45588
2014,"Aiken County, SC",05000US45003,45597
2014,Faribault County,05000US27043,45601
2014,Jackson County,05000US08057,45606
2014,Jackson County,05000US46071,45610
2014,Inyo County,05000US06027,45625
2014,Dorchester County,05000US24019,45628
2014,Pulaski County,05000US51155,45635
2014,Morton County,05000US20129,45638
2014,"Buncombe County, NC",05000US37021,45642
2014,Cimarron County,05000US40025,45647
2014,Herkimer County,05000US36043,45649
2014,Nelson County,05000US21179,45655
2014,Wabash County,05000US18169,45657
2014,Geary County,05000US20061,45660
2014,Fountain County,05000US18045,45660
2014,Carroll County,05000US39019,45660
2014,Pasquotank County,05000US37139,45664
2014,Judith Basin County,05000US30045,45670
2014,Iberville Parish,05000US22047,45692
2014,Washakie County,05000US56043,45696
2014,"Erie County, PA",05000US42049,45703
2014,Franklin County,05000US31061,45707
2014,Las Animas County,05000US08071,45707
2014,"Bay County, MI",05000US26017,45715
2014,Fulton County,05000US36035,45722
2014,Christian County,05000US17021,45727
2014,Oneida County,05000US55085,45736
2014,Hancock County,05000US17067,45741
2014,Hancock County,05000US23009,45747
2014,Daviess County,05000US21059,45760
2014,"Androscoggin County, ME",05000US23001,45765
2014,Mitchell County,05000US48335,45769
2014,Lavaca County,05000US48285,45780
2014,Holt County,05000US31089,45782
2014,Webster County,05000US29225,45798
2014,Preston County,05000US54077,45806
2014,Cape Girardeau County,05000US29031,45849
2014,Tioga County,05000US42117,45863
2014,Cotton County,05000US40033,45877
2014,"Lycoming County, PA",05000US42081,45877
2014,Montague County,05000US48337,45897
2014,Clinton County,05000US39027,45909
2014,Ida County,05000US19093,45912
2014,Giles County,05000US51071,45919
2014,Ward County,05000US48475,45938
2014,Fulton County,05000US17057,45938
2014,Marion County,05000US20115,45964
2014,"Cochise County, AZ",05000US04003,45974
2014,"Forsyth County, NC",05000US37067,46003
2014,"Woodbury County, IA",05000US19193,46015
2014,Chickasaw County,05000US19037,46020
2014,Rush County,05000US18139,46021
2014,Davis County,05000US19051,46048
2014,"Lackawanna County, PA",05000US42069,46056
2014,Crawford County,05000US17033,46057
2014,Grant County,05000US05053,46074
2014,Pendleton County,05000US21191,46085
2014,Garrett County,05000US24023,46096
2014,Sandusky County,05000US39143,46099
2014,Custer County,05000US30017,46125
2014,"Onslow County, NC",05000US37133,46141
2014,Bath County,05000US51017,46153
2014,Pointe Coupee Parish,05000US22077,46158
2014,"Monongalia County, WV",05000US54061,46166
2014,Lake County,05000US08065,46174
2014,Hansford County,05000US48195,46181
2014,Churchill County,05000US32001,46195
2014,"Shelby County, TN",05000US47157,46213
2014,Nance County,05000US31125,46220
2014,East Feliciana Parish,05000US22037,46220
2014,Morgan County,05000US08087,46223
2014,Clay County,05000US18021,46228
2014,"Pima County, AZ",05000US04019,46233
2014,Portsmouth city,05000US51740,46239
2014,Ste. Genevieve County,05000US29186,46244
2014,Liberty County,05000US30051,46250
2014,"Henderson County, NC",05000US37089,46257
2014,Montgomery County,05000US18107,46286
2014,"Stark County, OH",05000US39151,46290
2014,Sherman County,05000US31163,46301
2014,"Comanche County, OK",05000US40031,46302
2014,Parmer County,05000US48369,46308
2014,Lee County,05000US37105,46309
2014,Sevier County,05000US49041,46327
2014,Palo Alto County,05000US19147,46334
2014,Rice County,05000US20159,46342
2014,"Kalamazoo County, MI",05000US26077,46356
2014,Carbon County,05000US49007,46366
2014,Columbia County,05000US42037,46367
2014,"Broome County, NY",05000US36007,46368
2014,Klickitat County,05000US53039,46368
2014,Grant County,05000US21081,46382
2014,Prince of Wales-Hyder Census Area,05000US02198,46387
2014,"Gregg County, TX",05000US48183,46391
2014,"Pulaski County, AR",05000US05119,46410
2014,Hubbard County,05000US27057,46412
2014,Beauregard Parish,05000US22011,46420
2014,Van Wert County,05000US39161,46436
2014,Scotts Bluff County,05000US31157,46443
2014,Linn County,05000US20107,46448
2014,"Tuscaloosa County, AL",05000US01125,46448
2014,Antrim County,05000US26009,46480
2014,Greene County,05000US42059,46485
2014,Gilliam County,05000US41021,46490
2014,Green Lake County,05000US55047,46502
2014,"Blount County, TN",05000US47009,46518
2014,Morgan County,05000US17137,46524
2014,Rains County,05000US48379,46531
2014,Murray County,05000US40099,46536
2014,Van Buren County,05000US26159,46536
2014,Clark County,05000US21049,46554
2014,"Kennebec County, ME",05000US23011,46559
2014,Maury County,05000US47119,46565
2014,"Cowlitz County, WA",05000US53015,46571
2014,Elk County,05000US42047,46576
2014,"Kanawha County, WV",05000US54039,46583
2014,"Oklahoma County, OK",05000US40109,46584
2014,Jefferson County,05000US41031,46588
2014,Nez Perce County,05000US16069,46608
2014,"Leon County, FL",05000US12073,46620
2014,Grimes County,05000US48185,46652
2014,Craig County,05000US51045,46658
2014,"Smith County, TX",05000US48423,46669
2014,"Champaign County, IL",05000US17019,46680
2014,"Macon County, IL",05000US17115,46696
2014,Brule County,05000US46015,46698
2014,Charlevoix County,05000US26029,46709
2014,Garfield County,05000US40047,46726
2014,Norman County,05000US27107,46758
2014,Grant County,05000US53025,46772
2014,Pipestone County,05000US27117,46800
2014,Saline County,05000US31151,46814
2014,Cherry County,05000US31031,46817
2014,Franklin County,05000US21073,46818
2014,Upshur County,05000US48459,46834
2014,Mitchell County,05000US20123,46836
2014,Kent County,05000US48263,46842
2014,Lake County,05000US27075,46850
2014,Flathead County,05000US30029,46858
2014,Harlan County,05000US31083,46859
2014,Baker County,05000US12003,46865
2014,Vernon Parish,05000US22115,46867
2014,Kanabec County,05000US27065,46872
2014,Banner County,05000US31007,46875
2014,Marquette County,05000US55077,46875
2014,Oglethorpe County,05000US13221,46901
2014,Shawano County,05000US55115,46903
2014,Wyandot County,05000US39175,46904
2014,Benton County,05000US18007,46909
2014,"Jackson County, MO",05000US29095,46917
2014,Toole County,05000US30101,46917
2014,Rusk County,05000US48401,46924
2014,Hand County,05000US46059,46951
2014,"Brunswick County, NC",05000US37019,46955
2014,"Kings County, NY",05000US36047,46958
2014,Graham County,05000US04009,46965
2014,Harrison County,05000US48203,46969
2014,San Jacinto County,05000US48407,46969
2014,"Elkhart County, IN",05000US18039,46983
2014,"Chatham County, GA",05000US13051,46987
2014,Burt County,05000US31021,46988
2014,Lewis County,05000US36049,46990
2014,"Black Hawk County, IA",05000US19013,47002
2014,Jackson County,05000US19097,47004
2014,Clallam County,05000US53009,47008
2014,Aurora County,05000US46003,47024
2014,"Missoula County, MT",05000US30063,47029
2014,Ashland County,05000US39005,47034
2014,Grand Forks County,05000US38035,47050
2014,Campbell County,05000US51031,47055
2014,Logan County,05000US20109,47073
2014,Vernon County,05000US55123,47075
2014,Scott County,05000US20171,47079
2014,Union County,05000US18161,47083
2014,Edwards County,05000US20047,47101
2014,Daviess County,05000US18027,47104
2014,Franklin County,05000US36033,47110
2014,"LaPorte County, IN",05000US18091,47117
2014,Trimble County,05000US21223,47119
2014,Itasca County,05000US27061,47122
2014,"St. Louis County, MN",05000US27137,47138
2014,Nemaha County,05000US20131,47141
2014,Lake and Peninsula Borough,05000US02164,47143
2014,Lyon County,05000US32019,47143
2014,Lincoln County,05000US53043,47161
2014,Carteret County,05000US37031,47179
2014,Iroquois County,05000US17075,47184
2014,Umatilla County,05000US41059,47185
2014,Daggett County,05000US49009,47188
2014,Hutchinson County,05000US48233,47191
2014,Red Lake County,05000US27125,47198
2014,Richmond County,05000US51159,47199
2014,Jefferson County,05000US53031,47202
2014,Ohio County,05000US18115,47208
2014,Charlottesville city,05000US51540,47218
2014,Marshall County,05000US18099,47219
2014,Greene County,05000US19073,47255
2014,Adair County,05000US19001,47264
2014,Grant County,05000US55043,47266
2014,Juniata County,05000US42067,47269
2014,"Bay County, FL",05000US12005,47274
2014,"Craven County, NC",05000US37049,47295
2014,Monroe County,05000US19135,47297
2014,Howard County,05000US19089,47300
2014,Washita County,05000US40149,47300
2014,Perry County,05000US18123,47309
2014,Mitchell County,05000US19131,47326
2014,Adams County,05000US19003,47335
2014,Clatsop County,05000US41007,47337
2014,"Kings County, CA",05000US06031,47341
2014,Vermilion Parish,05000US22113,47344
2014,Sheridan County,05000US30091,47348
2014,Cottonwood County,05000US27033,47350
2014,Huntington County,05000US18069,47356
2014,Hamilton County,05000US19079,47358
2014,"Marion County, OR",05000US41047,47360
2014,Ramsey County,05000US38071,47361
2014,Pennington County,05000US27113,47381
2014,Butts County,05000US13035,47385
2014,Moniteau County,05000US29135,47386
2014,Shelby County,05000US17173,47411
2014,"Davidson County, TN",05000US47037,47434
2014,Caldwell County,05000US48055,47435
2014,Crawford County,05000US19047,47437
2014,Moultrie County,05000US17139,47438
2014,Cass County,05000US17017,47443
2014,Boone County,05000US31011,47450
2014,Humboldt County,05000US19091,47500
2014,"Winnebago County, IL",05000US17201,47523
2014,Polk County,05000US37149,47534
2014,Big Stone County,05000US27011,47537
2014,"Knox County, TN",05000US47093,47543
2014,Floyd County,05000US51063,47543
2014,Calhoun County,05000US48057,47546
2014,Audubon County,05000US19009,47556
2014,"Orange County, FL",05000US12095,47556
2014,Nome Census Area,05000US02180,47579
2014,"Duval County, FL",05000US12031,47582
2014,Benzie County,05000US26019,47620
2014,Madison County,05000US31119,47622
2014,Mower County,05000US27099,47623
2014,Holmes County,05000US39075,47625
2014,"Grayson County, TX",05000US48181,47631
2014,Dundy County,05000US31057,47636
2014,"Oswego County, NY",05000US36075,47646
2014,Alfalfa County,05000US40003,47684
2014,"Jefferson County, KY",05000US21111,47692
2014,Otsego County,05000US26137,47693
2014,Harper County,05000US40059,47703
2014,Liberty County,05000US48291,47722
2014,Shiawassee County,05000US26155,47723
2014,Clayton County,05000US19043,47725
2014,Flagler County,05000US12035,47733
2014,"Steuben County, NY",05000US36101,47733
2014,Saline County,05000US20169,47745
2014,Jackson County,05000US18071,47758
2014,King and Queen County,05000US51097,47804
2014,Monroe County,05000US13207,47815
2014,Ralls County,05000US29173,47837
2014,Walla Walla County,05000US53071,47854
2014,"Jefferson Parish, LA",05000US22051,47871
2014,Nemaha County,05000US31127,47875
2014,"Hamilton County, TN",05000US47065,47880
2014,Otsego County,05000US36077,47884
2014,Allamakee County,05000US19005,47886
2014,Codington County,05000US46029,47891
2014,"Lee County, FL",05000US12071,47908
2014,Harding County,05000US46063,47917
2014,Eddy County,05000US38027,47917
2014,Appomattox County,05000US51011,47927
2014,Shenandoah County,05000US51171,47936
2014,Assumption Parish,05000US22007,47961
2014,Adams County,05000US18001,47964
2014,Mineral County,05000US08079,47986
2014,Dodge County,05000US31053,47991
2014,Finney County,05000US20055,47994
2014,Howard County,05000US48227,47994
2014,Redwood County,05000US27127,47999
2014,Buena Vista County,05000US19021,48010
2014,Orleans County,05000US36073,48015
2014,Ness County,05000US20135,48021
2014,Plumas County,05000US06063,48032
2014,Williamsburg city,05000US51830,48057
2014,Morris County,05000US20127,48072
2014,Morrison County,05000US27097,48080
2014,DeWitt County,05000US48123,48082
2014,Bingham County,05000US16011,48088
2014,Charles City County,05000US51036,48088
2014,Ionia County,05000US26067,48100
2014,Dawson County,05000US31047,48104
2014,"Lenawee County, MI",05000US26091,48118
2014,Bond County,05000US17005,48120
2014,Wallace County,05000US20199,48125
2014,Preble County,05000US39135,48147
2014,Moore County,05000US48341,48149
2014,Pershing County,05000US32027,48165
2014,Gibson County,05000US18051,48176
2014,Archuleta County,05000US08007,48186
2014,McCone County,05000US30055,48194
2014,Erie County,05000US39043,48204
2014,"Eau Claire County, WI",05000US55035,48209
2014,Broadwater County,05000US30007,48211
2014,Blaine County,05000US31009,48214
2014,Franklin County,05000US19069,48218
2014,"Rock Island County, IL",05000US17161,48226
2014,Wood County,05000US55141,48241
2014,Miner County,05000US46097,48241
2014,Callaway County,05000US29027,48264
2014,Gove County,05000US20063,48276
2014,Sanpete County,05000US49039,48305
2014,"Bartow County, GA",05000US13015,48306
2014,Rutland County,05000US50021,48308
2014,Wrangell City and Borough,05000US02275,48324
2014,Whiteside County,05000US17195,48343
2014,Grant County,05000US40053,48345
2014,"Bernalillo County, NM",05000US35001,48390
2014,Rock County,05000US27133,48403
2014,Cortland County,05000US36023,48404
2014,Brookings County,05000US46011,48406
2014,Logan County,05000US39091,48416
2014,Bradford County,05000US42015,48418
2014,Lac qui Parle County,05000US27073,48426
2014,Henderson County,05000US17071,48438
2014,Roberts County,05000US46109,48441
2014,Chase County,05000US31029,48450
2014,Fulton County,05000US42057,48452
2014,Barber County,05000US20007,48462
2014,Winona County,05000US27169,48476
2014,"Brevard County, FL",05000US12009,48483
2014,Chattahoochee County,05000US13053,48488
2014,Tuolumne County,05000US06109,48493
2014,Scott County,05000US17171,48500
2014,Dakota County,05000US31043,48508
2014,Chaffee County,05000US08015,48528
2014,"East Baton Rouge Parish, LA",05000US22033,48535
2014,"Coconino County, AZ",05000US04005,48540
2014,Emmet County,05000US19063,48545
2014,Rockbridge County,05000US51163,48550
2014,Adams County,05000US38001,48553
2014,"Kern County, CA",05000US06029,48574
2014,Schuyler County,05000US17169,48575
2014,Sac County,05000US19161,48581
2014,Buffalo County,05000US55011,48585
2014,Bandera County,05000US48019,48587
2014,"Mesa County, CO",05000US08077,48610
2014,"Jefferson County, NY",05000US36045,48613
2014,Seward County,05000US20175,48621
2014,Manitowoc County,05000US55071,48629
2014,Daniels County,05000US30019,48643
2014,Thomas County,05000US20193,48649
2014,Doniphan County,05000US20043,48659
2014,"Franklin County, MO",05000US29071,48661
2014,Lincoln County,05000US37109,48664
2014,"Fayette County, KY",05000US21067,48667
2014,"Richland County, SC",05000US45079,48674
2014,Wabash County,05000US17185,48679
2014,Childress County,05000US48075,48682
2014,"St. Clair County, MI",05000US26147,48703
2014,Fayette County,05000US48149,48711
2014,Frontier County,05000US31063,48713
2014,Snyder County,05000US42109,48718
2014,Mahaska County,05000US19123,48750
2014,Sheridan County,05000US20179,48750
2014,Howard County,05000US31093,48750
2014,Hayes County,05000US31085,48750
2014,Traverse County,05000US27155,48750
2014,Steuben County,05000US18151,48750
2014,Westmoreland County,05000US51193,48750
2014,Leon County,05000US48289,48763
2014,Mille Lacs County,05000US27095,48763
2014,Orange County,05000US48361,48766
2014,"San Juan County, NM",05000US35045,48824
2014,Union County,05000US42119,48827
2014,Defiance County,05000US39039,48853
2014,Rock County,05000US31149,48854
2014,Lampasas County,05000US48281,48862
2014,Washington County,05000US40147,48870
2014,Kittson County,05000US27069,48893
2014,Randolph County,05000US17157,48901
2014,Ford County,05000US17053,48908
2014,Gallatin County,05000US21077,48917
2014,"Tulsa County, OK",05000US40143,48926
2014,"Hamilton County, OH",05000US39061,48927
2014,"Oneida County, NY",05000US36065,48931
2014,Seneca County,05000US36099,48932
2014,Knox County,05000US39083,48953
2014,Carbon County,05000US30009,48979
2014,Sutton County,05000US48435,48986
2014,Carroll County,05000US19027,48998
2014,Clark County,05000US46025,49016
2014,Gage County,05000US31067,49021
2014,Beckham County,05000US40009,49027
2014,Henry County,05000US19087,49036
2014,Wells County,05000US18179,49050
2014,"Boone County, MO",05000US29019,49059
2014,Dewey County,05000US40043,49087
2014,"Niagara County, NY",05000US36063,49091
2014,Noble County,05000US18113,49102
2014,LaGrange County,05000US18087,49112
2014,Lincoln County,05000US27081,49122
2014,"Allen County, IN",05000US18003,49124
2014,"Providence County, RI",05000US44007,49139
2014,"Jackson County, MS",05000US28059,49145
2014,Hall County,05000US31079,49178
2014,Crow Wing County,05000US27035,49186
2014,Lincoln County,05000US55069,49189
2014,Valley County,05000US30105,49198
2014,West Baton Rouge Parish,05000US22121,49202
2014,Winnebago County,05000US19189,49208
2014,"Newton County, GA",05000US13217,49208
2014,Sherman County,05000US48421,49219
2014,Schuyler County,05000US36097,49225
2014,"Manatee County, FL",05000US12081,49228
2014,Jerauld County,05000US46073,49236
2014,Washington County,05000US48477,49236
2014,Butler County,05000US31023,49241
2014,"Wayne County, OH",05000US39169,49244
2014,Lincoln County,05000US31111,49250
2014,Wayne County,05000US42127,49285
2014,"Kootenai County, ID",05000US16055,49292
2014,Bennington County,05000US50003,49303
2014,Huron County,05000US39077,49315
2014,Long County,05000US13183,49317
2014,Pepin County,05000US55091,49321
2014,Benton County,05000US41003,49338
2014,Douglas County,05000US46043,49360
2014,Box Butte County,05000US31013,49367
2014,"Nueces County, TX",05000US48355,49368
2014,Sanborn County,05000US46111,49375
2014,Meade County,05000US21163,49379
2014,Sullivan County,05000US36105,49388
2014,Pecos County,05000US48371,49421
2014,Clay County,05000US19041,49438
2014,Fredericksburg city,05000US51630,49454
2014,Lancaster County,05000US51103,49456
2014,Limestone County,05000US01083,49461
2014,Garza County,05000US48169,49479
2014,Trempealeau County,05000US55121,49493
2014,"Washington County, UT",05000US49053,49498
2014,Cedar County,05000US31027,49507
2014,Pratt County,05000US20151,49519
2014,Brown County,05000US27015,49527
2014,Burleson County,05000US48051,49533
2014,Mason County,05000US53045,49538
2014,DeKalb County,05000US18033,49561
2014,"Stanislaus County, CA",05000US06099,49573
2014,Harvey County,05000US20079,49576
2014,"New Hanover County, NC",05000US37129,49582
2014,Granite County,05000US30039,49583
2014,"Deschutes County, OR",05000US41017,49584
2014,Davie County,05000US37059,49591
2014,Shelby County,05000US19165,49599
2014,"Hardin County, KY",05000US21093,49602
2014,Pulaski County,05000US29169,49604
2014,"Lake County, IN",05000US18089,49617
2014,Spink County,05000US46115,49627
2014,Carroll County,05000US17015,49629
2014,Decatur County,05000US18031,49631
2014,Grant County,05000US27051,49632
2014,Dixon County,05000US31051,49634
2014,Merrick County,05000US31121,49637
2014,"Rock County, WI",05000US55105,49645
2014,Granville County,05000US37077,49655
2014,Clinton County,05000US18023,49669
2014,Polk County,05000US55095,49679
2014,Chemung County,05000US36015,49685
2014,Southampton County,05000US51175,49690
2014,"Shawnee County, KS",05000US20177,49695
2014,Goliad County,05000US48175,49702
2014,Florence County,05000US55037,49703
2014,Osage County,05000US20139,49716
2014,Valley County,05000US16085,49722
2014,"Berkshire County, MA",05000US25003,49737
2014,Morgan County,05000US13211,49746
2014,Monroe County,05000US55081,49752
2014,Swift County,05000US27151,49752
2014,Newton County,05000US18111,49769
2014,Walsh County,05000US38099,49780
2014,Coryell County,05000US48099,49783
2014,"Johnston County, NC",05000US37101,49799
2014,Logan County,05000US38047,49821
2014,Champaign County,05000US39021,49840
2014,Clinton County,05000US19045,49849
2014,Greene County,05000US36039,49864
2014,Cuming County,05000US31039,49872
