year,geo_name,geo,income,income_ranking
2014,Marshall County,05000US54051,41978,1929
2014,Bailey County,05000US48017,41982,1928
2014,"Washington County, AR",05000US05143,41983,1927
2014,Wharton County,05000US48481,41992,1926
2014,Nicholas County,05000US21181,41996,1925
2014,Stanly County,05000US37167,42010,1924
2014,"Pitt County, NC",05000US37147,42011,1923
2014,Valencia County,05000US35061,42012,1922
2014,Jackson County,05000US40065,42029,1921
2014,Perry County,05000US05105,42030,1920
2014,Aitkin County,05000US27001,42036,1919
2014,"Richland County, OH",05000US39139,42042,1918
2014,"Alachua County, FL",05000US12001,42045,1917
2014,"Madison County, TN",05000US47113,42069,1916
2014,Delta County,05000US26041,42070,1915
2014,Mayes County,05000US40097,42076,1914
2014,Howard County,05000US18067,42078,1913
2014,Wayne County,05000US19185,42083,1911
2014,Golden Valley County,05000US30037,42083,1911
2014,"Craighead County, AR",05000US05031,42085,1910
2014,Jasper County,05000US13159,42099,1909
2014,Callahan County,05000US48059,42102,1908
2014,Stevens County,05000US53065,42111,1907
2014,Webster County,05000US19187,42112,1906
2014,Essex County,05000US51057,42143,1905
2014,Des Moines County,05000US19057,42146,1903
2014,Stanton County,05000US20187,42146,1903
2014,"Humboldt County, CA",05000US06023,42153,1902
2014,Madison County,05000US21151,42155,1901
2014,Mason County,05000US26105,42156,1900
2014,Cowley County,05000US20035,42157,1899
2014,"Gaston County, NC",05000US37071,42158,1898
2014,Smith County,05000US20183,42174,1897
2014,Sequatchie County,05000US47153,42182,1896
2014,Hillsdale County,05000US26059,42183,1895
2014,Daviess County,05000US29061,42188,1894
2014,Hamilton County,05000US48193,42211,1893
2014,Kimball County,05000US31105,42219,1892
2014,Aransas County,05000US48007,42247,1891
2014,Hickman County,05000US21105,42256,1890
2014,"Harrison County, MS",05000US28047,42285,1889
2014,Jones County,05000US48253,42287,1888
2014,Jefferson County,05000US42065,42295,1887
2014,Albany County,05000US56001,42298,1886
2014,Hale County,05000US48189,42303,1885
2014,"Cambria County, PA",05000US42021,42304,1884
2014,Iron County,05000US49021,42305,1883
2014,Pittsylvania County,05000US51143,42311,1882
2014,"Florence County, SC",05000US45041,42321,1880
2014,Stonewall County,05000US48433,42321,1880
2014,"Horry County, SC",05000US45051,42322,1879
2014,Keith County,05000US31101,42326,1878
2014,"Jefferson County, TX",05000US48245,42368,1877
2014,Tehama County,05000US06103,42369,1876
2014,Angelina County,05000US48005,42374,1875
2014,"Marion County, IN",05000US18097,42378,1874
2014,Delta County,05000US08029,42389,1873
2014,Nuckolls County,05000US31129,42404,1870
2014,Edmonson County,05000US21061,42404,1870
2014,Hopkins County,05000US21107,42404,1870
2014,Coos County,05000US33007,42407,1869
2014,Gordon County,05000US13129,42414,1868
2014,Washington County,05000US18175,42424,1867
2014,Lincoln County,05000US41041,42429,1866
2014,Clarke County,05000US19039,42430,1865
2014,Williams County,05000US39171,42455,1864
2014,Washington County,05000US51191,42458,1863
2014,Jim Wells County,05000US48249,42463,1862
2014,Wood County,05000US54107,42471,1861
2014,George County,05000US28039,42472,1860
2014,Mason County,05000US17125,42476,1859
2014,Sevier County,05000US47155,42499,1858
2014,Park County,05000US30067,42506,1857
2014,Anderson County,05000US48001,42511,1856
2014,Branch County,05000US26023,42538,1855
2014,"McLennan County, TX",05000US48309,42544,1854
2014,Vermilion County,05000US17183,42548,1853
2014,Pontotoc County,05000US40123,42566,1852
2014,Gasconade County,05000US29073,42574,1851
2014,Beaverhead County,05000US30001,42577,1850
2014,Van Zandt County,05000US48467,42579,1849
2014,Carroll County,05000US29033,42582,1848
2014,Fulton County,05000US18049,42585,1847
2014,"Alamance County, NC",05000US37001,42592,1846
2014,Newaygo County,05000US26123,42640,1845
2014,Walworth County,05000US46129,42643,1844
2014,Haskell County,05000US48207,42645,1843
2014,Big Horn County,05000US30003,42650,1842
2014,Mercer County,05000US21167,42658,1841
2014,Franklin County,05000US47051,42663,1840
2014,"St. Lucie County, FL",05000US12111,42665,1839
2014,Crawford County,05000US26039,42666,1838
2014,Hardin County,05000US39065,42670,1837
2014,Asotin County,05000US53003,42689,1836
2014,Lauderdale County,05000US01077,42703,1835
2014,Valley County,05000US31175,42708,1834
2014,"Chautauqua County, NY",05000US36013,42720,1833
2014,Allegany County,05000US36003,42726,1832
2014,Val Verde County,05000US48465,42735,1831
2014,Washington County,05000US20201,42738,1830
2014,Boone County,05000US54005,42740,1829
2014,Franklin County,05000US37069,42763,1828
2014,Lumpkin County,05000US13187,42764,1827
2014,Edwards County,05000US17047,42779,1826
2014,Faulk County,05000US46049,42781,1825
2014,"Hocking County, OH",05000US39073,42792,1824
2014,Bon Homme County,05000US46009,42795,1823
2014,Collingsworth County,05000US48087,42798,1822
2014,Banks County,05000US13011,42826,1821
2014,Fisher County,05000US48151,42850,1820
2014,White County,05000US05145,42852,1818
2014,Ballard County,05000US21007,42852,1818
2014,Titus County,05000US48449,42856,1817
2014,"Tulare County, CA",05000US06107,42863,1816
2014,Fergus County,05000US30027,42865,1815
2014,"Davidson County, NC",05000US37057,42866,1813
2014,Jefferson County,05000US12065,42866,1813
2014,Clarion County,05000US42031,42880,1812
2014,Tate County,05000US28137,42902,1811
2014,Marion County,05000US39101,42904,1810
2014,Worth County,05000US29227,42905,1809
2014,Lancaster County,05000US45057,42906,1808
2014,Pulaski County,05000US18131,42910,1807
2014,McKean County,05000US42083,42913,1806
2014,Lewis County,05000US53041,42917,1804
2014,Bowie County,05000US48037,42917,1804
2014,Henry County,05000US01067,42926,1803
2014,Kerr County,05000US48265,42930,1802
2014,"Washington County, TN",05000US47179,42935,1801
2014,Newton County,05000US29145,42939,1800
2014,St. Martin Parish,05000US22099,42948,1799
2014,Haakon County,05000US46055,42950,1798
2014,Lawrence County,05000US39087,42981,1797
2014,Deaf Smith County,05000US48117,42995,1796
2014,Knox County,05000US18083,42997,1795
2014,Lewis County,05000US29111,43000,1794
2014,"Clark County, OH",05000US39023,43011,1793
2014,Tillamook County,05000US41057,43037,1792
2014,Belmont County,05000US39013,43045,1791
2014,Page County,05000US51139,43063,1789
2014,"Polk County, FL",05000US12105,43063,1789
2014,Pike County,05000US18125,43065,1788
2014,"Merced County, CA",05000US06047,43066,1787
2014,"Vanderburgh County, IN",05000US18163,43067,1786
2014,Edgar County,05000US17045,43075,1785
2014,Oneida County,05000US16071,43078,1784
2014,Wright County,05000US19197,43082,1782
2014,Stephens County,05000US48429,43082,1782
2014,Marion County,05000US54049,43085,1781
2014,Massac County,05000US17127,43092,1780
2014,"Miami-Dade County, FL",05000US12086,43099,1779
2014,Sierra County,05000US06091,43107,1778
2014,"Canyon County, ID",05000US16027,43108,1777
2014,Pierce County,05000US38069,43125,1776
2014,Harrison County,05000US54033,43130,1775
2014,Audrain County,05000US29007,43139,1774
2014,"Butte County, CA",05000US06007,43165,1773
2014,Floyd County,05000US19067,43169,1772
2014,Jefferson County,05000US17081,43173,1771
2014,Greene County,05000US17061,43178,1770
2014,Clay County,05000US17025,43189,1769
2014,"Calhoun County, MI",05000US26025,43199,1768
2014,Kershaw County,05000US45055,43203,1767
2014,Liberty County,05000US13179,43209,1766
2014,Parke County,05000US18121,43214,1765
2014,Greeley County,05000US31077,43226,1762
2014,Wasco County,05000US41065,43226,1762
2014,"Trumbull County, OH",05000US39155,43226,1762
2014,Fall River County,05000US46047,43239,1761
2014,Lee County,05000US28081,43240,1760
2014,Union County,05000US41061,43265,1759
2014,Yuma County,05000US08125,43279,1758
2014,Lucas County,05000US19117,43280,1756
2014,Carter County,05000US40019,43280,1756
2014,"Montgomery County, OH",05000US39113,43281,1755
2014,Mendocino County,05000US06045,43290,1754
2014,Venango County,05000US42121,43291,1753
2014,Lee County,05000US19111,43314,1752
2014,Grant County,05000US38037,43317,1751
2014,Darke County,05000US39037,43323,1750
2014,Nash County,05000US37127,43341,1749
2014,Robertson County,05000US48395,43371,1748
2014,Grays Harbor County,05000US53027,43379,1747
2014,Person County,05000US37145,43381,1746
2014,"Milwaukee County, WI",05000US55079,43385,1745
2014,Wayne County,05000US49055,43393,1743
2014,Moore County,05000US47127,43393,1743
2014,Montezuma County,05000US08083,43431,1742
2014,"Madison County, IN",05000US18095,43440,1741
2014,Ross County,05000US39141,43450,1740
2014,Greene County,05000US18055,43470,1739
2014,Waldo County,05000US23027,43484,1738
2014,Lincoln County,05000US20105,43487,1737
2014,Clark County,05000US29045,43497,1736
2014,Camden County,05000US29029,43498,1735
2014,Cattaraugus County,05000US36009,43503,1734
2014,Bland County,05000US51021,43508,1733
2014,Washington County,05000US39167,43512,1732
2014,Clark County,05000US55019,43515,1731
2014,Elmore County,05000US16039,43516,1730
2014,Stephens County,05000US40137,43519,1729
2014,Bourbon County,05000US21017,43521,1728
2014,Rawlins County,05000US20153,43555,1726
2014,"Spartanburg County, SC",05000US45083,43555,1726
2014,Montgomery County,05000US19137,43566,1724
2014,"Saginaw County, MI",05000US26145,43566,1724
2014,Barton County,05000US20009,43573,1723
2014,Price County,05000US55099,43581,1722
2014,Crawford County,05000US42039,43622,1721
2014,Red Willow County,05000US31145,43627,1720
2014,Crawford County,05000US55023,43638,1719
2014,"Lee County, AL",05000US01081,43641,1718
2014,"Allen County, OH",05000US39003,43648,1717
2014,McCracken County,05000US21145,43650,1716
2014,Warren County,05000US17187,43683,1715
2014,"Lane County, OR",05000US41039,43685,1714
2014,Hutchinson County,05000US46067,43688,1713
2014,Lincoln County,05000US08073,43701,1712
2014,"Columbiana County, OH",05000US39029,43707,1711
2014,Knox County,05000US31107,43709,1710
2014,"Mercer County, PA",05000US42085,43715,1708
2014,Lyon County,05000US21143,43715,1708
2014,Scott County,05000US18143,43739,1707
2014,Lincoln County,05000US40081,43746,1705
2014,Madison County,05000US13195,43746,1705
2014,Clark County,05000US20025,43750,1704
2014,Hoke County,05000US37093,43754,1703
2014,Rooks County,05000US20163,43816,1702
2014,Cumberland County,05000US17035,43825,1701
2014,Pleasants County,05000US54073,43831,1700
2014,"Mobile County, AL",05000US01097,43844,1699
2014,Williamson County,05000US17199,43855,1698
2014,Miami County,05000US18103,43862,1697
2014,Sedgwick County,05000US08115,43864,1696
2014,"Blair County, PA",05000US42013,43871,1695
2014,Pawnee County,05000US40117,43947,1694
2014,Bannock County,05000US16005,43953,1693
2014,"Yakima County, WA",05000US53077,43956,1692
2014,Transylvania County,05000US37175,43959,1691
2014,Cass County,05000US19029,43960,1690
2014,Waushara County,05000US55137,43982,1689
2014,Smith County,05000US47159,43988,1688
2014,Beltrami County,05000US27007,43990,1687
2014,Lawrence County,05000US42073,43991,1686
2014,Franklin County,05000US48159,44000,1684
2014,"Yavapai County, AZ",05000US04025,44000,1684
2014,Creek County,05000US40037,44003,1683
2014,Tuscola County,05000US26157,44017,1682
2014,Ringgold County,05000US19159,44032,1681
2014,Greenup County,05000US21089,44035,1680
2014,"Calcasieu Parish, LA",05000US22019,44045,1679
2014,Johnson County,05000US31097,44057,1678
2014,Putnam County,05000US13237,44058,1677
2014,Brooke County,05000US54009,44067,1676
2014,Hancock County,05000US28045,44069,1675
2014,Freestone County,05000US48161,44072,1674
2014,Howard County,05000US29089,44081,1673
2014,"Jackson County, OR",05000US41029,44086,1672
2014,Vermillion County,05000US18165,44088,1671
2014,Cooper County,05000US29053,44102,1670
2014,Wheeler County,05000US31183,44107,1669
2014,Highland County,05000US51091,44132,1668
2014,Union County,05000US19175,44134,1667
2014,Twin Falls County,05000US16083,44138,1666
2014,St. Joseph County,05000US26149,44145,1665
2014,"Norfolk city, VA",05000US51710,44150,1664
2014,Huntingdon County,05000US42061,44163,1663
2014,Montgomery County,05000US36057,44167,1661
2014,Powder River County,05000US30075,44167,1661
2014,Stafford County,05000US20185,44180,1660
2014,Delaware County,05000US36025,44183,1658
2014,Blaine County,05000US40011,44183,1658
2014,Anderson County,05000US47001,44199,1657
2014,"Cuyahoga County, OH",05000US39035,44203,1656
2014,Atchison County,05000US29005,44216,1655
2014,Minidoka County,05000US16067,44220,1654
2014,Grand County,05000US49019,44239,1653
2014,Mills County,05000US48333,44241,1652
2014,Pottawatomie County,05000US40125,44250,1651
2014,Somerset County,05000US42111,44255,1650
2014,Beadle County,05000US46005,44258,1649
2014,"Charlotte County, FL",05000US12015,44265,1648
2014,Lawrence County,05000US46081,44267,1647
2014,Washington County,05000US08121,44271,1646
2014,Hamilton County,05000US20075,44274,1645
2014,Phillips County,05000US20147,44292,1644
2014,Garrard County,05000US21079,44304,1643
2014,Payette County,05000US16075,44326,1642
2014,Clinton County,05000US42035,44329,1641
2014,Custer County,05000US31041,44336,1640
2014,Bosque County,05000US48035,44339,1639
2014,Dickinson County,05000US26043,44350,1638
2014,Hill County,05000US30041,44368,1637
2014,Wood County,05000US48499,44376,1636
2014,Phillips County,05000US08095,44390,1635
2014,Warren County,05000US42123,44391,1634
2014,Blount County,05000US01009,44409,1633
2014,"Harnett County, NC",05000US37085,44417,1631
2014,Comanche County,05000US20033,44417,1631
2014,Hyde County,05000US37095,44425,1630
2014,Chenango County,05000US36017,44427,1629
2014,Fannin County,05000US48147,44432,1628
2014,Switzerland County,05000US18155,44447,1627
2014,Jefferson County,05000US31095,44449,1626
2014,Carter County,05000US30011,44453,1625
2014,"St. Lawrence County, NY",05000US36089,44454,1624
2014,Love County,05000US40085,44461,1623
2014,Walton County,05000US12131,44468,1622
2014,Dale County,05000US01045,44473,1621
2014,"Tippecanoe County, IN",05000US18157,44474,1620
2014,Wahkiakum County,05000US53069,44500,1619
2014,Richland County,05000US17159,44514,1618
2014,"Pasco County, FL",05000US12101,44518,1617
2014,Riley County,05000US20161,44522,1616
2014,Pender County,05000US37141,44526,1615
2014,Adams County,05000US53001,44533,1614
2014,Wayne County,05000US17191,44535,1613
2014,Marshall County,05000US21157,44539,1612
2014,"Penobscot County, ME",05000US23019,44543,1611
2014,"Osceola County, FL",05000US12097,44551,1610
2014,Lawrence County,05000US18093,44553,1609
2014,"Shasta County, CA",05000US06089,44556,1608
2014,Live Oak County,05000US48297,44579,1607
2014,Fayette County,05000US17051,44603,1606
2014,Marshall County,05000US20117,44615,1605
2014,Stephenson County,05000US17177,44631,1604
2014,Schleicher County,05000US48413,44643,1603
2014,"Indian River County, FL",05000US12061,44645,1602
2014,Atchison County,05000US20005,44648,1601
2014,Karnes County,05000US48255,44650,1600
2014,Tuscarawas County,05000US39157,44656,1599
2014,Reno County,05000US20155,44673,1598
2014,Pine County,05000US27115,44680,1597
2014,Owen County,05000US18119,44684,1596
2014,Refugio County,05000US48391,44688,1594
2014,Jefferson County,05000US19101,44688,1594
2014,Bedford County,05000US42009,44692,1593
2014,"Taylor County, TX",05000US48441,44695,1592
2014,Jackson County,05000US55053,44699,1591
2014,"Berrien County, MI",05000US26021,44701,1590
2014,Edgefield County,05000US45037,44704,1589
2014,St. Bernard Parish,05000US22087,44706,1588
2014,Barron County,05000US55005,44709,1587
2014,Washington County,05000US01129,44731,1585
2014,Winchester city,05000US51840,44731,1585
2014,Keokuk County,05000US19107,44745,1584
2014,Osage County,05000US40113,44748,1583
2014,Livingston County,05000US29117,44754,1582
2014,Jennings County,05000US18079,44758,1581
2014,Pamlico County,05000US37137,44762,1580
2014,Madison County,05000US30057,44764,1578
2014,Henry County,05000US21103,44764,1578
2014,Amherst County,05000US51009,44765,1577
2014,Wells County,05000US38103,44770,1576
2014,Noble County,05000US40103,44775,1575
2014,"Cumberland County, NC",05000US37051,44778,1574
2014,Richland County,05000US55103,44785,1573
2014,Page County,05000US19145,44786,1572
2014,Montgomery County,05000US51121,44810,1571
2014,Franklin County,05000US51067,44827,1570
2014,"Montgomery County, AL",05000US01101,44830,1569
2014,Cassia County,05000US16031,44847,1568
2014,"Wichita County, TX",05000US48485,44854,1567
2014,Neosho County,05000US20133,44879,1566
2014,"Escambia County, FL",05000US12033,44883,1565
2014,Montrose County,05000US08085,44885,1564
2014,Hunt County,05000US48231,44898,1563
2014,Brown County,05000US39015,44899,1562
2014,Garfield County,05000US49017,44914,1561
2014,Lyman County,05000US46085,44922,1560
2014,Potter County,05000US46107,44931,1559
2014,Calhoun County,05000US19025,44934,1558
2014,DeKalb County,05000US29063,44936,1557
2014,Taylor County,05000US19173,44939,1556
2014,Seneca County,05000US39147,44947,1555
2014,Reeves County,05000US48389,44950,1554
2014,Douglas County,05000US55031,44956,1553
2014,"Linn County, OR",05000US41043,44965,1552
2014,Buchanan County,05000US29021,44971,1551
2014,Bear Lake County,05000US16007,44974,1550
2014,Fremont County,05000US16043,44991,1549
2014,Dade County,05000US13083,44992,1548
2014,Morrill County,05000US31123,45000,1547
2014,"Carroll County, GA",05000US13045,45009,1546
2014,Power County,05000US16077,45010,1545
2014,Cerro Gordo County,05000US19033,45012,1543
2014,"St. Joseph County, IN",05000US18141,45012,1543
2014,"Schuylkill County, PA",05000US42107,45020,1542
2014,Iberia Parish,05000US22045,45022,1541
2014,"Guilford County, NC",05000US37081,45050,1540
2014,Custer County,05000US40039,45056,1538
2014,Dickson County,05000US47043,45056,1538
2014,Van Buren County,05000US19177,45057,1537
2014,Marquette County,05000US26103,45066,1536
2014,Caledonia County,05000US50005,45089,1535
2014,Cascade County,05000US30013,45091,1534
2014,Musselshell County,05000US30065,45096,1533
2014,Clearwater County,05000US27029,45105,1532
2014,Martin County,05000US18101,45113,1531
2014,"Tom Green County, TX",05000US48451,45114,1530
2014,"Luzerne County, PA",05000US42079,45118,1529
2014,Lake of the Woods County,05000US27077,45119,1528
2014,Ellis County,05000US20051,45127,1527
2014,Jack County,05000US48237,45130,1526
2014,Juneau County,05000US55057,45135,1525
2014,Stone County,05000US28131,45141,1524
2014,Bayfield County,05000US55007,45158,1521
2014,Hopkins County,05000US48223,45158,1521
2014,Montgomery County,05000US17135,45158,1521
2014,Cass County,05000US26027,45166,1520
2014,Indiana County,05000US42063,45168,1519
2014,Sullivan County,05000US18153,45176,1518
2014,Gray County,05000US48179,45179,1516
2014,Logan County,05000US31113,45179,1516
2014,Alleghany County,05000US51005,45183,1515
2014,Graham County,05000US20065,45192,1514
2014,"Fresno County, CA",05000US06019,45201,1513
2014,Llano County,05000US48299,45205,1512
2014,McMullen County,05000US48311,45208,1511
2014,"Warren County, KY",05000US21227,45209,1510
2014,Thayer County,05000US31169,45213,1509
2014,McIntosh County,05000US13191,45216,1508
2014,"Jefferson County, AL",05000US01073,45239,1507
2014,Colorado County,05000US48089,45262,1506
2014,Grant County,05000US31075,45268,1505
2014,"Ingham County, MI",05000US26065,45278,1504
2014,Goshen County,05000US56015,45287,1503
2014,Trigg County,05000US21221,45303,1502
2014,Jefferson County,05000US18077,45306,1501
2014,"Morgan County, AL",05000US01103,45341,1500
2014,White County,05000US17193,45347,1499
2014,Adams County,05000US55001,45366,1498
2014,Armstrong County,05000US42005,45375,1497
2014,Hot Springs County,05000US56017,45385,1496
2014,Perquimans County,05000US37143,45391,1495
2014,"Catawba County, NC",05000US37035,45397,1494
2014,Paulding County,05000US39125,45404,1493
2014,Kittitas County,05000US53037,45406,1492
2014,Antelope County,05000US31003,45417,1490
2014,Ellsworth County,05000US20053,45417,1490
2014,Taylor County,05000US55119,45424,1489
2014,Todd County,05000US27153,45432,1488
2014,Fayette County,05000US19065,45443,1487
2014,"Jackson County, MI",05000US26075,45452,1486
2014,Brown County,05000US17009,45463,1485
2014,"Lake County, FL",05000US12069,45465,1484
2014,Yuba County,05000US06115,45470,1483
2014,Adams County,05000US17001,45472,1482
2014,Norton County,05000US20137,45484,1481
2014,"Madera County, CA",05000US06039,45490,1480
2014,Waynesboro city,05000US51820,45499,1479
2014,Pocahontas County,05000US19151,45500,1478
2014,Baker County,05000US13007,45526,1477
2014,"Lubbock County, TX",05000US48303,45529,1476
2014,Mason County,05000US48319,45536,1475
2014,Franklin County,05000US16041,45542,1474
2014,Coffee County,05000US01031,45558,1473
2014,Cass County,05000US27021,45567,1472
2014,Freeborn County,05000US27047,45569,1471
2014,Teton County,05000US30099,45572,1470
2014,"Pinellas County, FL",05000US12103,45574,1469
2014,Glynn County,05000US13127,45588,1468
2014,"Aiken County, SC",05000US45003,45597,1467
2014,Faribault County,05000US27043,45601,1466
2014,Jackson County,05000US08057,45606,1465
2014,Jackson County,05000US46071,45610,1464
2014,Inyo County,05000US06027,45625,1463
2014,Dorchester County,05000US24019,45628,1462
2014,Pulaski County,05000US51155,45635,1461
2014,Morton County,05000US20129,45638,1460
2014,"Buncombe County, NC",05000US37021,45642,1459
2014,Cimarron County,05000US40025,45647,1458
2014,Herkimer County,05000US36043,45649,1457
2014,Nelson County,05000US21179,45655,1456
2014,Wabash County,05000US18169,45657,1455
2014,Geary County,05000US20061,45660,1452
2014,Fountain County,05000US18045,45660,1452
2014,Carroll County,05000US39019,45660,1452
2014,Pasquotank County,05000US37139,45664,1451
2014,Judith Basin County,05000US30045,45670,1450
2014,Iberville Parish,05000US22047,45692,1449
2014,Washakie County,05000US56043,45696,1448
2014,"Erie County, PA",05000US42049,45703,1447
2014,Franklin County,05000US31061,45707,1445
2014,Las Animas County,05000US08071,45707,1445
2014,"Bay County, MI",05000US26017,45715,1444
2014,Fulton County,05000US36035,45722,1443
2014,Christian County,05000US17021,45727,1442
2014,Oneida County,05000US55085,45736,1441
2014,Hancock County,05000US17067,45741,1440
2014,Hancock County,05000US23009,45747,1439
2014,Daviess County,05000US21059,45760,1438
2014,"Androscoggin County, ME",05000US23001,45765,1437
2014,Mitchell County,05000US48335,45769,1436
2014,Lavaca County,05000US48285,45780,1435
2014,Holt County,05000US31089,45782,1434
2014,Webster County,05000US29225,45798,1433
2014,Preston County,05000US54077,45806,1432
2014,Cape Girardeau County,05000US29031,45849,1431
2014,Tioga County,05000US42117,45863,1430
2014,Cotton County,05000US40033,45877,1428
2014,"Lycoming County, PA",05000US42081,45877,1428
2014,Montague County,05000US48337,45897,1427
2014,Clinton County,05000US39027,45909,1426
2014,Ida County,05000US19093,45912,1425
2014,Giles County,05000US51071,45919,1424
2014,Ward County,05000US48475,45938,1422
2014,Fulton County,05000US17057,45938,1422
2014,Marion County,05000US20115,45964,1421
2014,"Cochise County, AZ",05000US04003,45974,1420
2014,"Forsyth County, NC",05000US37067,46003,1419
2014,"Woodbury County, IA",05000US19193,46015,1418
2014,Chickasaw County,05000US19037,46020,1417
2014,Rush County,05000US18139,46021,1416
2014,Davis County,05000US19051,46048,1415
2014,"Lackawanna County, PA",05000US42069,46056,1414
2014,Crawford County,05000US17033,46057,1413
2014,Grant County,05000US05053,46074,1412
2014,Pendleton County,05000US21191,46085,1411
2014,Garrett County,05000US24023,46096,1410
2014,Sandusky County,05000US39143,46099,1409
2014,Custer County,05000US30017,46125,1408
2014,"Onslow County, NC",05000US37133,46141,1407
2014,Bath County,05000US51017,46153,1406
2014,Pointe Coupee Parish,05000US22077,46158,1405
2014,"Monongalia County, WV",05000US54061,46166,1404
2014,Lake County,05000US08065,46174,1403
2014,Hansford County,05000US48195,46181,1402
2014,Churchill County,05000US32001,46195,1401
2014,"Shelby County, TN",05000US47157,46213,1400
2014,Nance County,05000US31125,46220,1398
2014,East Feliciana Parish,05000US22037,46220,1398
2014,Morgan County,05000US08087,46223,1397
2014,Clay County,05000US18021,46228,1396
2014,"Pima County, AZ",05000US04019,46233,1395
2014,Portsmouth city,05000US51740,46239,1394
2014,Ste. Genevieve County,05000US29186,46244,1393
2014,Liberty County,05000US30051,46250,1392
2014,"Henderson County, NC",05000US37089,46257,1391
2014,Montgomery County,05000US18107,46286,1390
2014,"Stark County, OH",05000US39151,46290,1389
2014,Sherman County,05000US31163,46301,1388
2014,"Comanche County, OK",05000US40031,46302,1387
2014,Parmer County,05000US48369,46308,1386
2014,Lee County,05000US37105,46309,1385
2014,Sevier County,05000US49041,46327,1384
2014,Palo Alto County,05000US19147,46334,1383
2014,Rice County,05000US20159,46342,1382
2014,"Kalamazoo County, MI",05000US26077,46356,1381
2014,Carbon County,05000US49007,46366,1380
2014,Columbia County,05000US42037,46367,1379
2014,"Broome County, NY",05000US36007,46368,1377
2014,Klickitat County,05000US53039,46368,1377
2014,Grant County,05000US21081,46382,1376
2014,Prince of Wales-Hyder Census Area,05000US02198,46387,1375
2014,"Gregg County, TX",05000US48183,46391,1374
2014,"Pulaski County, AR",05000US05119,46410,1373
2014,Hubbard County,05000US27057,46412,1372
2014,Beauregard Parish,05000US22011,46420,1371
2014,Van Wert County,05000US39161,46436,1370
2014,Scotts Bluff County,05000US31157,46443,1369
2014,Linn County,05000US20107,46448,1367
2014,"Tuscaloosa County, AL",05000US01125,46448,1367
2014,Antrim County,05000US26009,46480,1366
2014,Greene County,05000US42059,46485,1365
2014,Gilliam County,05000US41021,46490,1364
2014,Green Lake County,05000US55047,46502,1363
2014,"Blount County, TN",05000US47009,46518,1362
2014,Morgan County,05000US17137,46524,1361
2014,Rains County,05000US48379,46531,1360
2014,Murray County,05000US40099,46536,1358
2014,Van Buren County,05000US26159,46536,1358
2014,Clark County,05000US21049,46554,1357
2014,"Kennebec County, ME",05000US23011,46559,1356
2014,Maury County,05000US47119,46565,1355
2014,"Cowlitz County, WA",05000US53015,46571,1354
2014,Elk County,05000US42047,46576,1353
2014,"Kanawha County, WV",05000US54039,46583,1352
2014,"Oklahoma County, OK",05000US40109,46584,1351
2014,Jefferson County,05000US41031,46588,1350
2014,Nez Perce County,05000US16069,46608,1349
2014,"Leon County, FL",05000US12073,46620,1348
2014,Grimes County,05000US48185,46652,1347
2014,Craig County,05000US51045,46658,1346
2014,"Smith County, TX",05000US48423,46669,1345
2014,"Champaign County, IL",05000US17019,46680,1344
2014,"Macon County, IL",05000US17115,46696,1343
2014,Brule County,05000US46015,46698,1342
2014,Charlevoix County,05000US26029,46709,1341
2014,Garfield County,05000US40047,46726,1340
2014,Norman County,05000US27107,46758,1339
2014,Grant County,05000US53025,46772,1338
2014,Pipestone County,05000US27117,46800,1337
2014,Saline County,05000US31151,46814,1336
2014,Cherry County,05000US31031,46817,1335
2014,Franklin County,05000US21073,46818,1334
2014,Upshur County,05000US48459,46834,1333
2014,Mitchell County,05000US20123,46836,1332
2014,Kent County,05000US48263,46842,1331
2014,Lake County,05000US27075,46850,1330
2014,Flathead County,05000US30029,46858,1329
2014,Harlan County,05000US31083,46859,1328
2014,Baker County,05000US12003,46865,1327
2014,Vernon Parish,05000US22115,46867,1326
2014,Kanabec County,05000US27065,46872,1325
2014,Banner County,05000US31007,46875,1323
2014,Marquette County,05000US55077,46875,1323
2014,Oglethorpe County,05000US13221,46901,1322
2014,Shawano County,05000US55115,46903,1321
2014,Wyandot County,05000US39175,46904,1320
2014,Benton County,05000US18007,46909,1319
2014,"Jackson County, MO",05000US29095,46917,1317
2014,Toole County,05000US30101,46917,1317
2014,Rusk County,05000US48401,46924,1316
2014,Hand County,05000US46059,46951,1315
2014,"Brunswick County, NC",05000US37019,46955,1314
2014,"Kings County, NY",05000US36047,46958,1313
2014,Graham County,05000US04009,46965,1312
2014,Harrison County,05000US48203,46969,1310
2014,San Jacinto County,05000US48407,46969,1310
2014,"Elkhart County, IN",05000US18039,46983,1309
2014,"Chatham County, GA",05000US13051,46987,1308
2014,Burt County,05000US31021,46988,1307
2014,Lewis County,05000US36049,46990,1306
2014,"Black Hawk County, IA",05000US19013,47002,1305
2014,Jackson County,05000US19097,47004,1304
2014,Clallam County,05000US53009,47008,1303
2014,Aurora County,05000US46003,47024,1302
2014,"Missoula County, MT",05000US30063,47029,1301
2014,Ashland County,05000US39005,47034,1300
2014,Grand Forks County,05000US38035,47050,1299
2014,Campbell County,05000US51031,47055,1298
2014,Logan County,05000US20109,47073,1297
2014,Vernon County,05000US55123,47075,1296
2014,Scott County,05000US20171,47079,1295
2014,Union County,05000US18161,47083,1294
2014,Edwards County,05000US20047,47101,1293
2014,Daviess County,05000US18027,47104,1292
